Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä
2016	24. Ulkoministeriön hallinnonala	24.01. Ulkoasiainhallinto	24.01.76. Kiinteistöjen ja huoneistojen hankkiminen	1500000	0	1500000	1500000	1500000	1500000	0
2016	24. Ulkoministeriön hallinnonala	24.10. Kriisinhallinta	24.10.20. Suomalaisten kriisinhallintajoukkojen ylläpitomenot	49000000	7446000	56446000	56446000	56446000	56446000	0
2016	24. Ulkoministeriön hallinnonala	24.10. Kriisinhallinta	24.10.21. Siviilihenkilöstön osallistuminen kriisinhallintaan	15360000	0	15360000	15360000	13949442,75	13949442,75	1410557,25
2016	24. Ulkoministeriön hallinnonala	24.30. Kansainvälinen kehitysyhteistyö	24.30.66. Varsinainen kehitysyhteistyö	498093000	6250000	504343000	504343000	504343000	504343000	0
2016	24. Ulkoministeriön hallinnonala	24.30. Kansainvälinen kehitysyhteistyö	24.30.89. Kehitysyhteistyön finanssisijoitukset	140000000	0	140000000	140000000	140000000	140000000	0
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.50. Eräät valtionavut	1344000	0	1344000	1344000	1337295,08	1337295,08	6704,92
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.51. Hädänalaisten avustaminen	45000	0	45000	45000	24480,11	24480,11	20519,89
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.66. Eräät jäsenmaksut ja rahoitusosuudet	86961000	0	86961000	86961000	86961000	86961000	0
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.67. Kansainvälisen ilmastosopimuksen alaisen yhteistyön menot	100000	0	100000	100000	100000	100000	0
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.68. Itämeren, Barentsin ja arktisen alueen yhteistyö	1600000	0	1600000	1600000	1600000	1600000	0
2016	24. Ulkoministeriön hallinnonala	24.90. Ulkoministeriön hallinnonalan muut menot	24.90.95. Kurssivaihtelut	1000000	0	1000000	1000000	-525118,77	-525118,77	1525118,77
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.01. Oikeusministeriön toimintamenot	21608000	-180000	21428000	21428000	21428000	21428000	0
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.03. Oikeusministeriön yhteydessä toimivien viranomaisten toimintamenot	7457000	-49000	7408000	7408000	7408000	7408000	0
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.05. Oikeusrekisterikeskuksen toimintamenot	6941000	349000	7290000	7290000	7290000	7290000	0
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.20. Erityismenot	11032000	2000000	13032000	13032000	13492077,56	13492077,56	-460077,56
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.21. Oikeusministeriön hallinnonalan tuottavuusmääräraha	295000	-60000	235000	235000	235000	235000	0
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.22. Toimisto- ja viestintäjärjestelmien valtavirtaistaminen	1935000	0	1935000	1935000	1935000	1935000	0
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.29. Oikeusministeriön hallinnonalan arvonlisäveromenot	56494000	-6500000	49994000	49994000	48730128,61	48730128,61	1263871,39
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.50. Avustukset	6444000	-260000	6184000	6184000	6165130,16	6165130,16	18869,84
2016	25. Oikeusministeriön hallinnonala	25.01. Ministeriö ja hallinto	25.01.51. Eräät valtion maksamat korvaukset	18070000	1500000	19570000	19570000	18906183,36	18906183,36	663816,64
2016	25. Oikeusministeriön hallinnonala	25.10. Tuomioistuimet ja oikeusapu	25.10.01. Korkeimman oikeuden toimintamenot	9017000	-49000	8968000	8968000	8968000	8968000	0
2016	25. Oikeusministeriön hallinnonala	25.10. Tuomioistuimet ja oikeusapu	25.10.02. Korkeimman hallinto-oikeuden toimintamenot	15386000	-67000	15319000	15319000	15319000	15319000	0
2016	25. Oikeusministeriön hallinnonala	25.10. Tuomioistuimet ja oikeusapu	25.10.03. Muiden tuomioistuinten toimintamenot	262764000	-1626000	261138000	261138000	261138000	261138000	0
2016	25. Oikeusministeriön hallinnonala	25.10. Tuomioistuimet ja oikeusapu	25.10.04. Oikeusaputoimistojen ja kuluttajariitalautakunnan toimintamenot	60765000	1084000	61849000	61849000	61849000	61849000	0
2016	25. Oikeusministeriön hallinnonala	25.10. Tuomioistuimet ja oikeusapu	25.10.50. Yksityisille oikeusavustajille maksettavat korvaukset	70800000	4300000	75100000	75100000	75320579,79	75320579,79	-220579,79
2016	25. Oikeusministeriön hallinnonala	25.20. Maksuhäiriöt, ulosotto ja konkurssivalvonta	25.20.01. Ulosottolaitoksen ja konkurssivalvonnan toimintamenot	110922000	-822000	110100000	110100000	110100000	110100000	0
2016	25. Oikeusministeriön hallinnonala	25.30. Syyttäjät	25.30.01. Syyttäjälaitoksen toimintamenot	46992000	-302000	46690000	46690000	46690000	46690000	0
2016	25. Oikeusministeriön hallinnonala	25.40. Rangaistusten täytäntöönpano	25.40.01. Rikosseuraamuslaitoksen toimintamenot	211426000	-250000	211176000	211176000	211176000	211176000	0
2016	25. Oikeusministeriön hallinnonala	25.40. Rangaistusten täytäntöönpano	25.40.74. Avolaitostyöt	5400000	0	5400000	5400000	5400000	5400000	0
2016	25. Oikeusministeriön hallinnonala	25.50. Vaalimenot	25.50.20. Vaalimenot	2681000	3000	2684000	2684000	2777582,62	2777582,62	-93582,62
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.01. Sisäministeriön toimintamenot	14857000	-210000	14647000	14647000	14647000	14647000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.03. Hallinnon tietotekniikkakeskuksen toimintamenot	22000	0	22000	22000	22000	22000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.20. Tietohallinnon yhteiset menot	8917000	0	8917000	8917000	8917000	8917000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.23. Siviilikriisinhallinnan kotimaan valmiudet	1439000	0	1439000	1439000	1439000	1439000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.24. EU:n osuus sisäisen turvallisuuden ja maahanmuuton hallintaan	47260000	0	47260000	47260000	47260000	47260000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.29. Sisäministeriön hallinnonalan arvonlisäveromenot	63019000	51981000	115000000	115000000	112292422,15	112292422,15	2707577,85
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.50. Eräät avustukset	215000	10000	225000	225000	225000	225000	0
2016	26. Sisäministeriön hallinnonala	26.01. Hallinto	26.01.66. Kansainvälisten järjestöjen jäsenmaksut ja maksuosuudet ulkomaille	1017000	0	1017000	1017000	809694,95	809694,95	207305,05
2016	26. Sisäministeriön hallinnonala	26.10. Poliisitoimi	26.10.01. Poliisitoimen toimintamenot	729491000	795000	730286000	730286000	730286000	730286000	0
2016	26. Sisäministeriön hallinnonala	26.10. Poliisitoimi	26.10.02. Suojelupoliisin toimintamenot	23919000	90000	24009000	24009000	24009000	24009000	0
2016	26. Sisäministeriön hallinnonala	26.10. Poliisitoimi	26.10.20. Maasta poistamis- ja noutokuljetuksista aiheutuvat menot	22000000	-9000000	13000000	13000000	9696161,79	9696161,79	3303838,21
2016	26. Sisäministeriön hallinnonala	26.10. Poliisitoimi	26.10.21. KEJO-hankkeen yhteiset menot	12922000	0	12922000	12922000	12922000	12922000	0
2016	26. Sisäministeriön hallinnonala	26.20. Rajavartiolaitos	26.20.01. Rajavartiolaitoksen toimintamenot	233410000	1117000	234527000	234527000	234527000	234527000	0
2016	26. Sisäministeriön hallinnonala	26.20. Rajavartiolaitos	26.20.70. Ilma- ja vartioalusten hankinta	15960000	-4964000	10996000	10996000	10996000	10996000	0
2016	26. Sisäministeriön hallinnonala	26.30. Pelastustoimi ja hätäkeskustoiminta	26.30.01. Pelastustoimen toimintamenot	12133000	-61000	12072000	12072000	12072000	12072000	0
2016	26. Sisäministeriön hallinnonala	26.30. Pelastustoimi ja hätäkeskustoiminta	26.30.02. Hätäkeskuslaitoksen toimintamenot	52795000	-365000	52430000	52430000	52430000	52430000	0
2016	26. Sisäministeriön hallinnonala	26.30. Pelastustoimi ja hätäkeskustoiminta	26.30.20. Erityismenot	2406000	0	2406000	2406000	2110146,63	2110146,63	295853,37
2016	26. Sisäministeriön hallinnonala	26.30. Pelastustoimi ja hätäkeskustoiminta	26.30.43. Turvallisuusviranomaisten viestintäverkot	8100000	0	8100000	8100000	8100000	8100000	0
2016	26. Sisäministeriön hallinnonala	26.40. Maahanmuutto	26.40.01. Maahanmuuttoviraston ja valtion vastaanottokeskusten toimintamenot	79155000	4631000	83786000	83786000	83786000	83786000	0
2016	26. Sisäministeriön hallinnonala	26.40. Maahanmuutto	26.40.20. Paluumuuttajien muuttovalmennus	876000	0	876000	876000	436040,65	436040,65	439959,35
2016	26. Sisäministeriön hallinnonala	26.40. Maahanmuutto	26.40.21. Pakolaisten ja turvapaikanhakijoiden vastaanotto	290327000	240442000	530769000	530769000	529814154,93	529814154,93	954845,07
2016	26. Sisäministeriön hallinnonala	26.40. Maahanmuutto	26.40.63. Vastaanottotoiminnan asiakkaille maksettavat tuet	89918000	0	89918000	89918000	77618884,21	77618884,21	12299115,79
2016	27. Puolustusministeriön hallinnonala	27.01. Puolustuspolitiikka ja hallinto	27.01.01. Puolustusministeriön toimintamenot	15302000	-102000	15200000	15200000	15200000	15200000	0
2016	27. Puolustusministeriön hallinnonala	27.01. Puolustuspolitiikka ja hallinto	27.01.21. Puolustusministeriön hallinnonalan tuottavuusmääräraha	2875000	0	2875000	2875000	2875000	2875000	0
2016	27. Puolustusministeriön hallinnonala	27.01. Puolustuspolitiikka ja hallinto	27.01.29. Puolustusministeriön hallinnonalan arvonlisäveromenot	367369000	0	367369000	367369000	283840370,18	283840370,18	83528629,82
2016	27. Puolustusministeriön hallinnonala	27.10. Sotilaallinen maanpuolustus	27.10.01. Puolustusvoimien toimintamenot	1917418000	-17708000	1899710000	1899710000	1899710000	1899710000	0
2016	27. Puolustusministeriön hallinnonala	27.10. Sotilaallinen maanpuolustus	27.10.18. Puolustusmateriaalihankinnat	542735000	16882000	559617000	559617000	559617000	559617000	0
2016	27. Puolustusministeriön hallinnonala	27.10. Sotilaallinen maanpuolustus	27.10.19. Hawk Mk 51 -koneiden modifiointi	2000000	0	2000000	2000000	2000000	2000000	0
2016	27. Puolustusministeriön hallinnonala	27.10. Sotilaallinen maanpuolustus	27.10.50. Maanpuolustusjärjestöjen toiminnan tukeminen	2029000	0	2029000	2029000	2029000	2029000	0
2016	27. Puolustusministeriön hallinnonala	27.30. Sotilaallinen kriisinhallinta	27.30.20. Sotilaallisen kriisinhallinnan kalusto- ja hallintomenot	36557000	-796000	35761000	35761000	35761000	35761000	0
2016	27. Puolustusministeriön hallinnonala	27.30. Sotilaallinen kriisinhallinta	27.30.95. Kurssivaihtelut	10000	26000	36000	36000	35652,86	35652,86	347,14
2016	28. Valtiovarainministeriön hallinnonala	28.01. Hallinto	28.01.01. Valtiovarainministeriön toimintamenot	30627000	-264000	30363000	30363000	30363000	30363000	0
2016	28. Valtiovarainministeriön hallinnonala	28.01. Hallinto	28.01.20. Valtion kiinteistöstrategian toteuttaminen ja hallinnonalan omistajaohjaus	315000	900000	1215000	1215000	1215000	1215000	0
2016	28. Valtiovarainministeriön hallinnonala	28.01. Hallinto	28.01.21. Valtiovarainministeriön hallinnonalan tuottavuusmääräraha	927000	-810000	117000	117000	117000	117000	0
2016	28. Valtiovarainministeriön hallinnonala	28.01. Hallinto	28.01.29. Valtiovarainministeriön hallinnonalan arvonlisäveromenot	107026000	0	107026000	107026000	110830118,56	110830118,56	-3804118,56
2016	28. Valtiovarainministeriön hallinnonala	28.10. Verotus ja tulli	28.10.01. Verohallinnon toimintamenot	407776000	36881000	444657000	444657000	444657000	444657000	0
2016	28. Valtiovarainministeriön hallinnonala	28.10. Verotus ja tulli	28.10.02. Tullin toimintamenot	170599000	1652000	172251000	172251000	172251000	172251000	0
2016	28. Valtiovarainministeriön hallinnonala	28.10. Verotus ja tulli	28.10.63. Takaisin maksetut verot	17900000	0	17900000	17900000	13369231,31	13369231,31	4530768,69
2016	28. Valtiovarainministeriön hallinnonala	28.10. Verotus ja tulli	28.10.95. Verotukseen liittyvät korkomenot	22700000	0	22700000	22700000	12470194,81	12470194,81	10229805,19
2016	28. Valtiovarainministeriön hallinnonala	28.10. Verotus ja tulli	28.10.97. Autoveron vientipalautus	3000000	2000000	5000000	5000000	4223113,37	4223113,37	776886,63
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.01. Valtiokonttorin toimintamenot	25253000	3363000	28616000	28616000	28616000	28616000	0
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.02. Keskitettyjen valuuttatilien kurssierot	1000	0	1000	1000	1239589,36	1239589,36	-1238589,36
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.06. Sähköisen asioinnin ja hallinnon yhteiset palvelut	2733000	0	2733000	2733000	2733000	2733000	0
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.07. Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toimintamenot	2000000	0	2000000	2000000	-289138,66	-289138,66	2289138,66
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.08. Valtion talous- ja henkilöstöhallinnon palvelukeskuksen kehittäminen	1942000	920000	2862000	2862000	2862000	2862000	0
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.09. Valtion tieto- ja viestintätekniikkakeskuksen toimintamenot	3000000	0	3000000	3000000	3000000	3000000	0
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.10. Valtion tieto- ja viestintätekniikkakeskuksen investointimenot	10000000	-5000000	5000000	5000000	5000000	5000000	0
2016	28. Valtiovarainministeriön hallinnonala	28.20. Palvelut valtioyhteisölle	28.20.11. Valtion tieto- ja viestintätekniikkakeskuksen toiminnan turvaaminen	0	2000000	2000000	2000000	2000000	2000000	0
2016	28. Valtiovarainministeriön hallinnonala	28.30. Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto	28.30.01. Tilastokeskuksen toimintamenot	50546000	-367000	50179000	50179000	50179000	50179000	0
2016	28. Valtiovarainministeriön hallinnonala	28.30. Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto	28.30.02. Valtion taloudellisen tutkimuskeskuksen toimintamenot	3740000	-26000	3714000	3714000	3714000	3714000	0
2016	28. Valtiovarainministeriön hallinnonala	28.30. Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto	28.30.03. Väestörekisterikeskuksen toimintamenot	7648000	-25000	7623000	7623000	7623000	7623000	0
2016	28. Valtiovarainministeriön hallinnonala	28.40. Valtion alue- ja paikallishallinto	28.40.01. Aluehallintoviraston toimintamenot	56361000	-339000	56022000	56022000	56022000	56022000	0
2016	28. Valtiovarainministeriön hallinnonala	28.40. Valtion alue- ja paikallishallinto	28.40.02. Maistraattien toimintamenot	31088000	23000	31111000	31111000	31111000	31111000	0
2016	28. Valtiovarainministeriön hallinnonala	28.40. Valtion alue- ja paikallishallinto	28.40.03. Alue- ja paikallishallinnon tukitoimet	622000	0	622000	622000	622000	622000	0
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.15. Eläkkeet	4471106000	0	4471106000	4471106000	4485030988,88	4485030988,88	-13924988,88
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.16. Ylimääräiset eläkkeet	2146000	0	2146000	2146000	1607745,49	1607745,49	538254,51
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.17. Muut eläkemenot	2651000	0	2651000	2651000	574277,54	574277,54	2076722,46
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.50. Vahingonkorvaukset	39949000	0	39949000	39949000	38875308,51	38875308,51	1073691,49
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.63. Muiden eläkelaitosten vastattavaksi kuuluvat eläkemenot	186154000	0	186154000	186154000	180547633,71	180547633,71	5606366,29
2016	28. Valtiovarainministeriön hallinnonala	28.50. Eläkkeet ja korvaukset	28.50.95. Muiden eläkelaitosten valtion puolesta maksamien eläkemenojen ja valtiolle maksamien ennakoiden korkomenot	34100000	-11100000	23000000	23000000	21839790,39	21839790,39	1160209,61
2016	28. Valtiovarainministeriön hallinnonala	28.60. Valtionhallinnon yhteiset henkilöstömenot	28.60.02. Erikseen budjetoidut palkkamenot	25000	0	25000	25000	12744	12744	12256
2016	28. Valtiovarainministeriön hallinnonala	28.60. Valtionhallinnon yhteiset henkilöstömenot	28.60.10. Työturvallisuuden edistäminen	900000	0	900000	900000	900000	900000	0
2016	28. Valtiovarainministeriön hallinnonala	28.60. Valtionhallinnon yhteiset henkilöstömenot	28.60.12. Osaamisen kehittäminen	11000000	4500000	15500000	15500000	15500000	15500000	0
2016	28. Valtiovarainministeriön hallinnonala	28.60. Valtionhallinnon yhteiset henkilöstömenot	28.60.60. Siirto Koulutusrahastolle	230000	0	230000	230000	202081	202081	27919
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.01. Julkisen hallinnon ICT:n ohjaus ja kehittäminen	3000000	800000	3800000	3800000	3800000	3800000	0
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.02. Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärjestelmät	12260000	0	12260000	12260000	12260000	12260000	0
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.03. Kansallisen tietoalan ohjaus ja kehittäminen	27500000	0	27500000	27500000	27500000	27500000	0
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.20. Tuottavuuden edistäminen	35199000	-17400000	17799000	17799000	17799000	17799000	0
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.21. Kansallisen tulorekisterin toteutus	5855000	10000000	15855000	15855000	15855000	15855000	0
2016	28. Valtiovarainministeriön hallinnonala	28.70. Valtionhallinnon kehittäminen	28.70.22. Hallinnon palveluiden digitalisoinnin tuki	24645000	-24470000	175000	175000	175000	175000	0
2016	28. Valtiovarainministeriön hallinnonala	28.80. Siirrot Ahvenanmaan maakunnalle	28.80.30. Ahvenanmaan tasoitusmaksu	220768000	-1091000	219677000	219677000	219560594,42	219560594,42	116405,58
2016	28. Valtiovarainministeriön hallinnonala	28.80. Siirrot Ahvenanmaan maakunnalle	28.80.31. Verohyvitys Ahvenanmaan maakunnalle	15000000	-5400000	9600000	9600000	9508580	9508580	91420
